Age,Gender,Location,Phone Brand,OS,Screen Time (hrs/day),Data Usage (GB/month),Calls Duration (mins/day),Number of Apps Installed,Social Media Time (hrs/day),E-commerce Spend (INR/month),Streaming Time (hrs/day),Gaming Time (hrs/day),Monthly Recharge Cost (INR),Primary Use,Primary Use Encoded,cluster_kmeans,cluster_hierarchical,cluster_dbscan,cluster_gmm,cluster_spectral
40,1,9,0,1,5.2,4.6,208.3,39,3.1,1123,2.9,3,1817,1,1,2,1,1,1,1
17,1,7,3,0,5.6,5.7,43.3,112,3.6,1204,1.5,3.6,615,4,4,1,0,0,0,0
48,2,2,4,0,9.7,14.2,75.5,185,1.3,8187,6.7,1.4,381,4,4,3,0,0,0,0
37,2,0,1,0,7.4,10.1,202.1,41,4.1,3236,6.3,2.3,999,1,1,3,0,0,0,0
46,2,4,3,0,6.4,34.1,235.1,87,4.1,2140,7.5,4.3,1654,1,1,3,0,0,0,0
36,2,6,5,0,1.6,1.5,195.1,64,5.3,4498,7.5,0.8,313,3,3,3,0,0,0,0
26,2,6,5,0,11.3,22.3,226.8,156,3.2,6354,3.1,2.2,111,0,0,3,0,0,0,0
45,2,6,2,0,5.2,10.3,63.2,72,4.9,9637,6.7,1.5,436,1,1,3,0,0,0,0
44,1,0,6,0,11.9,39.1,86.4,174,4.9,2104,3.9,0.9,1043,1,1,0,0,0,0,0
28,2,7,8,0,3.6,19.8,259,11,3.3,9839,7.8,0.1,577,0,0,3,0,0,0,0
53,0,6,5,0,5.3,15.3,168.5,99,3.3,3615,3.6,3.5,1585,1,1,1,0,0,0,0
58,0,6,4,0,3.2,5.2,171.2,13,5.8,8579,5.9,0.2,1744,2,2,1,0,0,0,0
29,1,1,6,0,5.3,22,28.6,135,2.3,442,4.3,3.5,711,3,3,1,0,0,0,0
40,2,6,9,0,3.6,49.9,172.7,55,2.1,9163,4,2.7,1279,0,0,3,0,0,0,0
48,2,7,1,0,10.1,18.1,256.3,196,5.5,7357,4,4.7,1392,0,0,3,0,0,0,0
38,1,6,3,0,4.7,13.6,21.2,187,4.9,3601,4.2,2.5,944,4,4,1,0,0,0,0
31,0,6,5,0,2.5,43.2,9.3,35,3.8,5728,1.1,4.8,207,3,3,1,0,0,0,0
21,0,2,2,0,10.3,30.1,63.9,156,3.8,2422,1.5,1.3,257,4,4,0,0,0,0,0
47,0,4,1,0,5.3,2,170.4,50,3.8,9108,2.2,3.5,1639,1,1,1,0,0,0,0
59,0,9,7,0,11.8,43.3,137.3,172,1.3,6115,4.7,0.6,1348,2,2,0,0,0,0,0
27,0,5,9,0,10.8,29.8,195.1,165,1.3,1670,4.6,1.4,1181,2,2,0,0,0,0,0
25,2,4,9,0,6.4,41.3,297.4,108,3.8,4454,6,2.9,1888,1,1,3,0,0,0,0
46,0,0,5,0,7.9,33.6,132.8,41,4.5,6956,4.5,4.7,1702,0,0,0,0,0,0,0
42,0,9,1,0,11.7,7.3,226.7,184,3.6,816,3.7,4.4,1945,2,2,0,0,0,0,0
42,1,3,4,0,5.1,14.6,279.1,53,1.1,9974,2.4,2.1,295,4,4,1,0,0,0,0
51,0,1,2,0,11.3,37.9,258.5,64,5.3,3407,3.5,3.6,1844,3,3,0,0,0,0,0
37,1,1,5,0,4.2,42.1,223.7,70,1.2,2098,6.9,2.3,1171,4,4,1,0,0,0,0
58,0,0,2,0,6.6,49.3,295.1,181,2.1,2842,1.4,2.1,1295,2,2,0,0,0,0,0
36,1,3,7,0,6.2,45.9,65.8,53,4.3,3579,6.5,4.5,1762,3,3,1,0,0,0,0
57,1,1,0,1,3.5,44,156.4,92,3.1,6225,4.8,0.5,415,4,4,2,1,1,1,1
45,2,3,2,0,3.2,45.2,244.1,154,1.2,4631,1.2,0.2,1500,2,2,3,0,0,0,0
30,0,8,3,0,4.2,16.9,201.1,54,1.3,5408,3.5,1.2,1321,2,2,1,0,0,0,0
47,2,3,7,0,3.2,11.6,220.4,145,2.2,1470,4,3.5,1472,0,0,3,0,0,0,0
59,0,6,1,0,5.6,9.6,56,137,1.9,8305,0.6,1.2,1053,4,4,0,0,0,0,0
55,2,2,4,0,8.4,40.2,187.2,133,2.7,3931,2.7,4.3,1674,4,4,3,0,0,0,0
20,0,9,6,0,6.8,20,217.9,156,1.4,5934,0.6,4.7,1934,0,0,0,0,0,0,0
24,0,4,3,0,2.3,5.3,66.4,108,3.8,8161,3,3.6,759,4,4,1,0,0,0,0
51,2,5,8,0,8.4,26.8,70,21,5.6,4639,7.2,0.2,657,0,0,3,0,0,0,0
57,2,6,4,0,2.6,11.7,281.2,67,1.2,3626,6.7,3.4,745,0,0,3,0,0,0,0
48,0,7,2,0,11,44,173.6,73,3.7,4319,4,0.4,1074,2,2,0,0,0,0,0
28,1,0,7,0,2.3,25.3,281,16,4.4,4980,1.6,2.8,1681,4,4,1,0,0,0,0
24,0,2,3,0,10.6,35,179.9,66,3.8,1277,2.4,0.2,763,1,1,0,0,0,0,0
46,2,6,5,0,10.2,7.6,173.4,185,1.7,2268,7.6,3.8,1510,4,4,3,0,0,0,0
59,1,3,3,0,4.7,6.7,284.5,104,1.5,6441,7.5,1.6,1564,4,4,1,0,0,0,0
35,1,9,4,0,7.1,13.9,190.9,10,1.3,2371,4.5,0.5,863,3,3,0,0,0,0,0
52,0,3,9,0,4,28.8,133.7,118,2.2,1450,5.6,1.4,1810,1,1,1,0,0,0,0
29,1,8,1,0,3.2,14.7,165.8,163,3.5,5702,7.3,3.2,1016,2,2,1,0,0,0,0
18,2,2,1,0,8,20.8,139.4,78,1.9,982,7.9,0.7,536,2,2,3,0,0,0,0
43,2,1,2,0,6,15.6,40.6,194,5.2,5197,6.7,4,1836,3,3,3,0,0,0,0
59,2,7,2,0,11.6,38,110.9,137,5.3,6040,7.6,3,811,4,4,3,0,0,0,0
47,0,9,8,0,5.5,45.4,245.3,131,5.6,2183,6.6,0.7,523,2,2,1,0,0,0,0
34,1,7,0,1,10.2,32.4,9.8,106,4.7,4684,6.2,0.1,846,4,4,2,1,1,1,1
18,0,0,1,0,8.1,22.7,243.4,116,5.4,3721,5.6,0,454,1,1,0,0,0,0,0
27,1,3,3,0,8.1,7.3,143.2,154,5.7,7694,0.8,1.7,1707,3,3,0,0,0,0,0
41,2,9,1,0,8.7,9.5,290.9,82,2.6,2567,2.6,4.8,198,3,3,3,0,0,0,0
35,0,2,4,0,6.2,47.1,5.4,57,3.8,7687,2.9,3.2,596,3,3,1,0,0,0,0
58,2,2,0,1,11.7,5.3,69.7,172,1.4,3800,1.9,3.4,1568,4,4,2,1,1,1,1
20,0,3,7,0,6.9,28.1,286.2,12,3,4873,6.1,2.6,1596,4,4,1,0,0,0,0
17,1,7,3,0,9,28.6,227.1,170,2.6,4250,5.1,2.6,1425,1,1,0,0,0,0,0
53,2,0,6,0,2.9,14.6,15.3,176,5.4,9859,6.4,2.1,1935,1,1,3,0,0,0,0
43,1,1,0,1,5.6,28.8,68.1,166,2.5,7971,4.4,1.9,795,3,3,2,1,1,1,1
33,1,9,9,0,6.8,49.5,11.3,175,3.8,2813,2.1,2.3,1905,3,3,0,0,0,0,0
26,2,2,2,0,9.7,4.3,285.5,174,0.6,3269,4,4.4,673,1,1,3,0,0,0,0
48,2,5,2,0,6.6,19.2,31.6,181,2,9328,2.3,3.7,271,3,3,3,0,0,0,0
48,2,5,8,0,7.9,26,185.2,37,1.4,9614,7,2.7,1112,3,3,3,0,0,0,0
39,2,6,9,0,6.3,11.9,260.6,200,2.9,2232,6.3,3.7,1179,2,2,3,0,0,0,0
56,2,4,1,0,10.4,43.5,264.9,87,4.8,9468,7.5,3,1199,1,1,3,0,0,0,0
20,0,0,7,0,3.6,49.1,98.3,187,5.4,4825,7.5,2.3,448,3,3,1,0,0,0,0
16,1,2,3,0,6.8,5.9,160.2,61,5.5,6316,0.5,1.3,787,2,2,0,0,0,0,0
40,1,8,7,0,7.9,27.8,78,56,2.4,5186,1.7,1.6,574,1,1,0,0,0,0,0
21,2,1,8,0,4.1,6.9,213.1,47,2.1,7993,5.2,2.5,1464,4,4,3,0,0,0,0
37,1,2,9,0,1.8,21.2,282.9,53,5.1,7815,4.6,1.5,321,0,0,1,0,0,0,0
38,1,6,6,0,8,33.4,283.1,55,4.5,7485,3.5,2.8,836,0,0,0,0,0,0,0
21,2,9,5,0,11.4,5,205.5,185,5.6,7027,3,1.5,213,1,1,3,0,0,0,0
34,1,0,2,0,5.1,31.7,280.7,154,2.5,4145,6,3.8,1993,0,0,1,0,0,0,0
42,2,9,6,0,11,8.3,194.3,175,2,386,3.5,2.2,1769,2,2,3,0,0,0,0
39,0,3,7,0,3.4,29.7,167.3,16,1.3,9524,1.3,0.9,265,0,0,1,0,0,0,0
34,1,6,3,0,6.8,19.6,240.4,200,4.1,3416,3.7,3.9,1907,4,4,0,0,0,0,0
17,0,3,9,0,3.6,18.4,213.5,32,5.2,569,5.6,4.9,1229,4,4,1,0,0,0,0
29,0,7,7,0,8.9,22,262,49,3.3,4626,2.4,4.9,440,2,2,0,0,0,0,0
23,2,3,6,0,8.8,15.7,24.7,187,2.5,2665,2.9,4.5,1706,2,2,3,0,0,0,0
26,1,0,1,0,11.8,22,295,108,3.6,5430,0.5,2.1,647,4,4,0,0,0,0,0
55,1,2,8,0,10.1,20.6,257.8,164,2.2,6773,6.3,3,1831,0,0,0,0,0,0,0
53,0,7,8,0,5.9,21,211.8,189,3.7,8845,6.5,0.1,712,2,2,1,0,0,0,0
58,2,9,8,0,8.1,38.6,272.8,109,3.9,8573,1,1.2,1663,0,0,3,0,0,0,0
20,0,4,9,0,10.3,40.8,276,192,2.9,4090,2.1,0.9,1380,3,3,0,0,0,0,0
21,1,0,2,0,1.7,31.6,213.8,51,2.4,2793,1.3,0.9,649,0,0,1,0,0,0,0
48,0,7,3,0,6.7,39,139,91,4.5,2954,4.9,2.4,1027,1,1,1,0,0,0,0
60,0,8,5,0,9.1,39.7,18,22,2.7,5606,7.1,0,847,3,3,0,0,0,0,0
36,2,8,5,0,6.7,30.6,112.9,158,4,2004,4.7,4.1,1285,0,0,3,0,0,0,0
48,0,4,2,0,5.5,30,170.2,42,4.1,9044,2.8,3.8,1059,3,3,1,0,0,0,0
42,0,7,4,0,9.4,47,72.5,112,5,9039,7,2.6,1193,2,2,0,0,0,0,0
53,1,1,1,0,9.1,20.3,170.5,179,3,8625,7,4.9,416,3,3,0,0,0,0,0
25,2,5,0,1,11,33.7,85.7,150,1.3,5833,6.2,3.9,275,2,2,2,1,1,1,1
17,0,5,4,0,8.1,41.5,95.3,112,2.7,6666,4.3,1.6,1007,3,3,0,0,0,0,0
28,2,7,6,0,6.9,11.5,78.5,45,2.1,1441,3.1,4.6,303,3,3,3,0,0,0,0
26,0,7,8,0,5.7,40.6,36,125,0.6,3859,2.9,3,845,0,0,1,0,0,0,0
20,2,3,7,0,1.3,24,62.5,95,0.8,1820,3.3,2.2,1993,3,3,3,0,0,0,0
30,0,3,0,1,1.5,46.7,174.7,188,5,4899,3.8,3.7,1326,1,1,2,1,1,1,1
35,0,4,5,0,7.7,37.4,36.1,11,0.7,7573,4.9,3.8,188,0,0,0,0,0,0,0
48,1,4,2,0,8,26.1,289.8,185,3.1,6199,6.9,4.4,1957,0,0,0,0,0,0,0
53,1,3,1,0,9.7,49.3,13.5,109,1.4,3174,6.3,0.2,980,0,0,0,0,0,0,0
44,0,7,9,0,7.7,7,59.3,77,3,3786,2.2,0.3,857,3,3,0,0,0,0,0
52,2,7,1,0,5.8,38.2,45,25,0.7,7070,5.8,1.8,832,4,4,3,0,0,0,0
27,2,7,3,0,10.3,45.2,204.5,66,3.2,5597,5.8,4.9,1510,0,0,3,0,0,0,0
47,2,2,5,0,7.3,22.6,67.1,158,5.4,7293,7.7,0.7,1587,1,1,3,0,0,0,0
33,0,6,9,0,2.5,16,144.5,170,1.5,1598,6.3,4,1562,0,0,1,0,0,0,0
39,1,4,7,0,10.5,12.7,24.1,24,4.1,7098,0.8,3.3,586,4,4,0,0,0,0,0
59,1,2,1,0,9.3,3.5,42.6,20,2.8,8939,1.3,4.4,1621,1,1,0,0,0,0,0
17,0,6,5,0,3.1,36.1,140.7,105,3.1,7926,2.4,3.6,745,2,2,1,0,0,0,0
23,2,3,0,1,4.7,29.4,30.4,157,2.7,8912,7.9,4.6,1205,0,0,2,1,1,1,1
37,1,4,6,0,10.4,35.6,54.7,160,1.3,9318,1.6,4.4,1044,0,0,0,0,0,0,0
43,2,0,6,0,11.5,38.5,107.2,105,4.8,3932,1.7,0.5,762,4,4,3,0,0,0,0
36,2,7,4,0,4.8,49.9,172.5,123,1.3,1627,4.9,4.5,1586,4,4,3,0,0,0,0
53,2,0,5,0,8.5,22.8,79.2,185,0.8,8263,6.6,0.2,1147,4,4,3,0,0,0,0
60,2,2,6,0,7.7,38.1,127.8,49,1.6,6766,2.1,1.8,1017,3,3,3,0,0,0,0
49,1,5,9,0,10.8,46.3,39.3,174,1,6756,1.3,4,1604,3,3,0,0,0,0,0
60,2,8,3,0,8.9,45.2,100.1,184,1.8,7257,4.7,0.3,1933,3,3,3,0,0,0,0
38,1,2,2,0,4.8,37.3,277.8,15,2.2,4884,2.3,2,1758,0,0,1,0,0,0,0
27,2,4,3,0,2.4,5.2,133.9,126,5.9,6256,7.4,3.9,586,4,4,3,0,0,0,0
29,1,9,6,0,8.1,1.6,5.9,65,0.8,5522,2.3,4.7,1701,0,0,0,0,0,0,0
52,1,4,3,0,11.9,24.7,40.4,67,3,6577,7,4.5,405,0,0,0,0,0,0,0
20,2,9,9,0,5.6,28.8,263.3,28,2.9,3134,0.6,5,1423,4,4,3,0,0,0,0
21,2,2,8,0,7,23.3,97.4,129,2.5,1518,1.1,3.5,1138,1,1,3,0,0,0,0
20,1,3,6,0,9.6,26.2,88.3,155,4.8,2107,2.3,0.4,996,2,2,0,0,0,0,0
36,0,1,4,0,4.5,13.2,173.2,52,2.4,5199,7.8,0.2,1874,0,0,1,0,0,0,0
16,2,0,3,0,9.4,27.4,25,55,3.1,2484,0.8,0.1,549,2,2,3,0,0,0,0
16,1,8,1,0,4.2,16.3,104.8,133,5.8,8996,6.8,4.7,1997,2,2,1,0,0,0,0
54,1,4,7,0,11.3,2.6,292.2,191,4.9,2319,2.8,0.2,1463,3,3,0,0,0,0,0
59,1,2,1,0,5.6,16.1,271.5,86,3.6,7352,4.9,3.5,1918,1,1,1,0,0,0,0
48,2,3,8,0,6.2,46.1,46.8,92,1,8781,6.2,0.1,214,2,2,3,0,0,0,0
52,1,4,0,1,2.4,2.7,297.6,165,1,6304,5.8,1.2,493,0,0,2,1,1,1,1
49,1,0,6,0,6.8,41,41.2,45,2.8,9196,7.1,3.3,889,4,4,1,0,0,0,0
56,1,2,2,0,6.5,11,198.9,16,5.1,4474,3.3,1.3,1019,2,2,1,0,0,0,0
22,0,0,0,1,11.9,49.6,38.7,19,4.5,6601,7.2,4.7,813,1,1,2,1,1,1,1
35,1,7,2,0,7.7,22.1,271.6,169,4.6,9931,6.1,3.6,561,2,2,0,0,0,0,0
23,0,8,1,0,10.7,9,198.5,117,6,7691,3.2,3.6,678,3,3,0,0,0,0,0
26,2,7,6,0,11.1,39.6,66,109,4.1,8198,5.1,1.4,1635,1,1,3,0,0,0,0
19,0,0,3,0,6.8,47.6,114.2,164,2.4,1713,8,4.3,1570,3,3,1,0,0,0,0
58,1,6,8,0,7.2,33.7,240.9,146,0.5,8481,3,0.3,1043,4,4,0,0,0,0,0
42,1,5,9,0,6.7,2.7,175.5,192,3.6,1294,5.3,3.4,1140,4,4,0,0,0,0,0
51,0,6,6,0,7.9,19.6,72.3,193,3.5,1464,3.4,3.3,801,3,3,0,0,0,0,0
22,0,4,9,0,8.7,42.5,61,66,5,4673,2.6,0.9,976,2,2,0,0,0,0,0
22,1,2,0,1,8.7,21.8,153.7,117,3.5,6860,2,2.1,165,0,0,2,1,1,1,1
33,0,0,1,0,11.5,13.2,224.5,74,2.5,5228,4.6,0.3,1170,0,0,0,0,0,0,0
39,2,6,2,0,4.8,28.5,108.9,41,2.3,5927,7.1,1,489,2,2,3,0,0,0,0
16,1,2,9,0,8.1,4.7,128.9,16,1.5,2448,7.4,4.6,203,4,4,0,0,0,0,0
20,2,0,5,0,8.3,35.5,124.8,140,0.5,1704,4.5,1.3,1827,2,2,3,0,0,0,0
48,2,8,9,0,8.6,24.4,185.7,133,3.2,216,5.9,0.1,1293,2,2,3,0,0,0,0
42,2,4,2,0,8.4,35.1,11.5,197,1.4,2342,2.8,3.2,1555,2,2,3,0,0,0,0
27,2,5,6,0,1.2,8.2,84.9,59,0.8,8261,4.1,0.6,1534,1,1,3,0,0,0,0
52,2,6,6,0,11.1,46.5,190,134,1.4,3108,8,4,639,2,2,3,0,0,0,0
57,0,9,7,0,9.4,11.2,276.5,61,4.7,6693,4.8,2.9,1901,0,0,0,0,0,0,0
21,0,6,7,0,7.9,20.9,134.6,108,2.3,6709,5.1,0.2,1450,2,2,0,0,0,0,0
48,0,2,6,0,5.2,39.1,129.2,171,5.6,8744,0.7,1.9,154,2,2,1,0,0,0,0
54,2,4,5,0,1.6,2.6,171.1,115,3.1,3243,5.7,0.1,648,2,2,3,0,0,0,0
21,2,4,1,0,6.3,7.9,201.7,12,1.2,8568,6.9,1.7,1059,2,2,3,0,0,0,0
57,2,8,3,0,10.1,32.4,56.8,150,5.7,9198,4.1,0.2,998,3,3,3,0,0,0,0
59,0,7,0,1,3.6,18.3,21.1,23,1,196,3.2,2,161,0,0,2,1,1,1,1
27,0,2,7,0,3.2,6.2,276.7,112,4.4,4445,1.5,1.5,1733,2,2,1,0,0,0,0
35,2,0,6,0,9.6,18.2,139.4,189,1.8,2997,5.9,1.1,1960,2,2,3,0,0,0,0
25,1,5,0,1,4.8,11.6,195.3,153,4.1,5401,6.2,0.3,973,2,2,2,1,1,1,1
32,2,4,2,0,4.8,24.3,48,126,0.9,5953,3.8,1,1769,3,3,3,0,0,0,0
46,1,0,3,0,11.6,38.5,96.9,97,4.5,9877,4.6,3.6,1049,4,4,0,0,0,0,0
20,2,2,4,0,8.8,40.5,235.4,17,1.2,7897,2.1,4.9,621,2,2,3,0,0,0,0
25,0,2,1,0,11.1,10.6,65.6,144,4.5,7837,7.2,1.5,112,0,0,0,0,0,0,0
48,2,5,7,0,2.9,12.7,189.6,180,2.3,8881,7.1,3.1,808,0,0,3,0,0,0,0
23,0,8,7,0,3.8,8.2,51.2,135,2.6,4204,2.8,2.6,423,3,3,1,0,0,0,0
53,1,4,9,0,7.8,39,102.1,146,1,5454,5.8,3.2,459,3,3,0,0,0,0,0
34,1,0,3,0,7.4,20.4,62.9,62,4.5,635,2.6,4.1,1013,0,0,0,0,0,0,0
36,2,5,6,0,4.4,13.4,35.3,168,0.7,920,3.2,4.1,283,2,2,3,0,0,0,0
37,2,6,8,0,1.5,34.6,127.6,125,4.1,5807,4,2.6,1806,0,0,3,0,0,0,0
46,0,4,5,0,6.3,22.1,292.9,93,4.8,7019,5.9,0.9,482,2,2,1,0,0,0,0
26,1,5,7,0,3.8,10.4,7.8,67,3.4,7959,1,1.3,311,3,3,1,0,0,0,0
48,1,0,0,1,4.2,12.1,136.7,157,0.8,3359,4.8,0.4,561,1,1,2,1,1,1,1
47,2,9,6,0,9.2,31.2,114.4,81,1.2,294,0.7,3.2,1927,4,4,3,0,0,0,0
42,2,0,1,0,7.6,40.8,280.9,80,0.6,3799,4.5,0.3,1229,4,4,3,0,0,0,0
47,0,4,4,0,8.2,49.6,61.3,14,0.5,1186,3.2,3.8,1012,0,0,0,0,0,0,0
58,1,0,8,0,10.8,13.4,238.6,65,3,4091,3,3,1448,1,1,0,0,0,0,0
43,2,7,9,0,4.6,14.9,175.3,16,2.2,7736,5.8,1.2,645,3,3,3,0,0,0,0
38,0,2,8,0,1.6,35.7,82.8,103,1.7,1783,0.6,1.4,545,2,2,1,0,0,0,0
46,0,8,8,0,9.9,10.4,230.6,97,1.3,5008,1.9,0.6,469,2,2,0,0,0,0,0
38,2,1,8,0,10.1,48.3,153.4,61,0.8,9886,4.8,4.2,1574,0,0,3,0,0,0,0
31,1,0,5,0,3.4,40.4,149.3,177,5.2,7627,1.3,1.4,1414,3,3,1,0,0,0,0
43,2,0,8,0,7.3,35.5,77.9,185,3.6,7709,7.1,3.4,1377,3,3,3,0,0,0,0
48,2,6,5,0,4,24.6,42.1,77,3.2,3854,2.2,4.5,441,3,3,3,0,0,0,0
29,2,9,5,0,6.1,11.9,38.4,181,4.7,8345,6.7,2.6,370,1,1,3,0,0,0,0
59,2,9,3,0,6.1,8.2,224.3,177,4.3,4499,5.9,2.3,1957,4,4,3,0,0,0,0
38,1,1,5,0,4.3,11.2,242.1,70,5.4,9186,3.6,3.5,218,4,4,1,0,0,0,0
39,0,0,4,0,9.6,44.3,200.3,62,1,9321,7.8,2,1835,2,2,0,0,0,0,0
29,0,9,4,0,11.1,2,124.6,34,3.7,4559,0.8,4.5,272,3,3,0,0,0,0,0
22,0,7,5,0,11.9,15.7,187.2,173,2.3,2249,6.2,3.4,108,2,2,0,0,0,0,0
19,1,3,6,0,9.5,36.1,46.3,91,6,1471,2.6,3.7,842,4,4,0,0,0,0,0
22,2,6,0,1,4.3,48,101.1,90,4.5,7571,2.8,2.2,1399,0,0,2,1,1,1,1
23,2,7,9,0,4.8,38.8,26.6,17,4.6,2191,5.4,3.1,630,1,1,3,0,0,0,0
26,2,8,4,0,4.2,28.8,189.9,151,2.7,5748,7,2.8,431,2,2,3,0,0,0,0
48,0,9,8,0,4.1,44.4,87.6,98,4.6,4015,5.3,0.6,1793,0,0,1,0,0,0,0
38,2,6,8,0,4.6,11.4,194.7,100,4.3,3795,5.2,4.6,831,4,4,3,0,0,0,0
16,1,2,8,0,2.5,16.1,212,189,3.3,889,6.6,3.7,590,0,0,1,0,0,0,0
34,2,0,1,0,8.3,3,37.4,36,1,546,0.8,0.4,1533,0,0,3,0,0,0,0
56,2,9,7,0,9.5,15.8,129.3,174,3.7,2188,3.7,1.2,1944,2,2,3,0,0,0,0
41,1,2,4,0,8.4,21.6,5.7,157,3.2,7690,7.5,2.8,917,0,0,0,0,0,0,0
43,1,7,9,0,1.7,41,79.2,125,2.3,8532,2,1.3,284,3,3,1,0,0,0,0
31,1,0,4,0,11.9,13.4,176.8,189,5.7,5239,1,0.8,1746,0,0,0,0,0,0,0
44,2,0,5,0,9.4,35.2,74,134,1,3638,1.4,4.8,808,2,2,3,0,0,0,0
42,2,3,3,0,11,12.9,242.3,87,3.1,5420,4.9,0,344,4,4,3,0,0,0,0
44,1,3,5,0,8.3,49.9,221,134,4.8,157,4.1,3.7,1652,2,2,0,0,0,0,0
51,1,5,7,0,9.9,26.5,22.2,75,0.6,6789,3.1,3.5,1129,1,1,0,0,0,0,0
35,0,1,7,0,11.7,45.5,298.4,71,1.2,1300,6.5,2.8,316,2,2,0,0,0,0,0
38,0,1,0,1,3.8,18.7,277.6,152,4.6,1899,5,4.3,392,0,0,2,1,1,1,1
50,1,9,9,0,11.5,33.2,293.6,41,2.8,1389,5.8,1.6,1466,1,1,0,0,0,0,0
21,1,8,1,0,2.4,22.5,95.4,191,1.7,5783,4.9,4.7,1465,2,2,1,0,0,0,0
40,1,1,3,0,1.7,13.6,159,107,5.6,2595,7.9,0.9,1305,4,4,1,0,0,0,0
39,1,5,1,0,7.5,22.1,19.5,48,4.8,8704,3.8,3.7,723,1,1,0,0,0,0,0
31,0,4,6,0,9.1,10.7,135.5,20,4.9,7526,1.5,2.6,334,3,3,0,0,0,0,0
38,0,9,6,0,10,47.1,290.7,35,1.3,939,4.8,4.7,480,3,3,0,0,0,0,0
33,2,4,3,0,3.8,45.6,191.1,51,4.5,9883,5.9,3.9,1766,2,2,3,0,0,0,0
55,0,2,5,0,5.5,12.3,58.1,152,2.3,9840,5,4.8,1439,1,1,1,0,0,0,0
22,0,9,4,0,9.4,29.7,9,103,4,7026,3.2,2.7,348,0,0,0,0,0,0,0
32,0,9,4,0,11.6,16.7,72,46,3,719,4.3,0.3,147,2,2,0,0,0,0,0
39,2,2,9,0,2.4,8.8,36.3,90,3.2,2942,2.3,3,549,3,3,3,0,0,0,0
57,2,8,7,0,11.7,1.5,243.3,84,1,1536,0.9,0.6,1825,1,1,3,0,0,0,0
58,1,7,7,0,10.3,35.4,40.6,176,0.5,3573,5.4,0.8,572,0,0,0,0,0,0,0
38,0,8,3,0,4.6,21.5,250.5,115,4,6813,3.5,4.1,1360,4,4,1,0,0,0,0
57,1,1,1,0,1.2,29.8,210.1,102,4.7,5883,2.9,3,547,2,2,1,0,0,0,0
38,2,9,1,0,4,26.8,254,68,1.1,4885,3.9,3.2,821,2,2,3,0,0,0,0
45,0,5,1,0,8.5,8.7,127.3,79,4.1,3913,7.9,4.4,1818,0,0,0,0,0,0,0
25,2,6,6,0,6.2,42.8,38.1,47,3,2765,3,0.5,1701,3,3,3,0,0,0,0
51,0,8,6,0,5.9,28.6,282,108,5.3,1067,6.4,3.7,193,2,2,1,0,0,0,0
18,2,0,0,1,9.7,30.3,31.5,123,3.5,1063,3.2,1.6,1110,4,4,2,1,1,1,1
19,1,8,5,0,8.9,31.4,103.5,41,5,7952,6.4,1.4,959,1,1,0,0,0,0,0
46,2,4,6,0,9.9,41.6,134.3,49,5.5,233,6.4,1.5,677,1,1,3,0,0,0,0
37,0,6,8,0,11.2,20,182.9,140,4.6,8846,6.9,2.7,169,1,1,0,0,0,0,0
24,2,3,7,0,10.3,9.9,74.1,41,5.9,3992,2.1,1.6,789,4,4,3,0,0,0,0
22,0,6,8,0,10.5,33.2,227.5,136,2.9,3373,6.6,2.9,1804,1,1,0,0,0,0,0
18,2,0,5,0,4.6,1.5,91.8,130,1.9,8945,5.1,1.3,1781,1,1,3,0,0,0,0
19,2,6,1,0,11.8,49.2,38.2,10,5.6,450,4.5,3.9,1165,1,1,3,0,0,0,0
28,2,0,4,0,11.7,24.3,214,12,4.1,7140,4.3,1.4,1640,1,1,3,0,0,0,0
27,0,3,2,0,7.5,31.5,264.2,39,5.3,3146,0.9,3.5,132,3,3,0,0,0,0,0
39,2,2,4,0,6.3,21.8,56.8,19,1.5,4317,7.4,1.9,1195,3,3,3,0,0,0,0
36,1,9,0,1,10.9,45.4,204.5,144,4.7,8390,5.1,4.1,619,1,1,2,1,1,1,1
20,2,0,2,0,6,31.1,252.4,176,5.3,2708,4.3,3.2,659,3,3,3,0,0,0,0
33,2,8,5,0,10.9,16.5,197.8,56,5.2,3402,5.1,2.5,1831,2,2,3,0,0,0,0
35,2,1,0,1,1.1,32.4,200.7,139,5.2,787,1,3,1326,2,2,2,1,1,1,1
51,1,0,5,0,10,19,258.5,41,1.2,3076,0.9,1.1,1382,2,2,0,0,0,0,0
29,0,5,8,0,10.1,30.8,193.7,154,4,2732,3.9,3.5,1740,2,2,0,0,0,0,0
24,2,7,2,0,1.5,15.7,269.3,57,5.5,7920,0.7,1.7,454,4,4,3,0,0,0,0
24,2,2,4,0,6.6,32.3,113.7,49,5.4,5746,2.3,1.1,1339,3,3,3,0,0,0,0
17,1,2,2,0,6.7,17.1,200.8,101,2.9,9882,3.4,1.2,1042,3,3,0,0,0,0,0
21,1,4,6,0,6.8,20.8,69.9,168,5.7,4042,8,1,112,4,4,0,0,0,0,0
35,0,5,8,0,4.2,46.6,110.7,80,1.9,8384,3.4,3.6,1876,4,4,1,0,0,0,0
24,1,4,9,0,4.2,7.9,44.7,33,5.7,3307,6.7,0.8,1832,0,0,1,0,0,0,0
32,0,8,1,0,8.8,47.9,265.2,32,3.1,602,5.8,0.9,1500,4,4,0,0,0,0,0
57,0,9,9,0,9.9,38.4,61.4,16,4.3,2887,6.8,1,1047,2,2,0,0,0,0,0
